from_stop_id,to_stop_id,peak,amount
lirr211,lirr117,False,600
lirr211,lirr117,True,600
lirr211,lirr118,False,925
lirr211,lirr118,True,1250
lirr211,lirr119,False,600
lirr211,lirr119,True,825
lirr211,lirr122,False,600
lirr211,lirr122,True,825
lirr211,lirr124,False,325
lirr211,lirr124,True,325
lirr211,lirr125,False,325
lirr211,lirr125,True,325
lirr211,lirr13,False,1775
lirr211,lirr13,True,1775
lirr211,lirr135,False,325
lirr211,lirr135,True,325
lirr211,lirr136,False,325
lirr211,lirr136,True,325
lirr211,lirr140,False,1125
lirr211,lirr140,True,1125
lirr211,lirr141,False,1775
lirr211,lirr141,True,1775
lirr211,lirr142,False,325
lirr211,lirr142,True,325
lirr211,lirr148,False,925
lirr211,lirr148,True,1250
lirr211,lirr155,False,325
lirr211,lirr155,True,325
lirr211,lirr157,False,750
lirr211,lirr157,True,750
lirr211,lirr16,False,325
lirr211,lirr16,True,325
lirr211,lirr163,False,750
lirr211,lirr163,True,750
lirr211,lirr180,False,600
lirr211,lirr180,True,825
lirr211,lirr183,False,325
lirr211,lirr183,True,325
lirr211,lirr184,False,600
lirr211,lirr184,True,825
lirr211,lirr187,False,325
lirr211,lirr187,True,325
lirr211,lirr191,False,1775
lirr211,lirr191,True,1775
lirr211,lirr198,False,1125
lirr211,lirr198,True,1125
lirr211,lirr204,False,750
lirr211,lirr204,True,750
lirr211,lirr21,False,1125
lirr211,lirr21,True,1125
lirr211,lirr214,False,925
lirr211,lirr214,True,1250
lirr211,lirr215,False,325
lirr211,lirr215,True,325
lirr211,lirr216,False,325
lirr211,lirr216,True,325
lirr211,lirr217,False,325
lirr211,lirr217,True,325
lirr211,lirr219,False,325
lirr211,lirr219,True,325
lirr211,lirr225,False,325
lirr211,lirr225,True,325
lirr211,lirr226,False,325
lirr211,lirr226,True,325
lirr211,lirr233,False,1775
lirr211,lirr233,True,1775
lirr211,lirr237,False,925
lirr211,lirr237,True,1250
lirr211,lirr241,False,925
lirr211,lirr241,True,1250
lirr211,lirr26,False,750
lirr211,lirr26,True,750
lirr211,lirr27,False,600
lirr211,lirr27,True,600
lirr211,lirr31,False,325
lirr211,lirr31,True,325
lirr211,lirr32,False,325
lirr211,lirr32,True,325
lirr211,lirr38,False,600
lirr211,lirr38,True,600
lirr211,lirr4,False,1775
lirr211,lirr4,True,1775
lirr211,lirr48,False,1775
lirr211,lirr48,True,1775
lirr211,lirr50,False,925
lirr211,lirr50,True,1250
lirr211,lirr51,False,325
lirr211,lirr51,True,325
lirr211,lirr55,False,925
lirr211,lirr55,True,1250
lirr211,lirr64,False,325
lirr211,lirr64,True,325
lirr211,lirr65,False,325
lirr211,lirr65,True,325
lirr211,lirr66,False,325
lirr211,lirr66,True,325
lirr211,lirr74,False,750
lirr211,lirr74,True,750
lirr211,lirr8,False,600
lirr211,lirr8,True,600
lirr211,lirr83,False,1775
lirr211,lirr83,True,1775
lirr211,lirr85,False,325
lirr211,lirr85,True,325
lirr211,lirr90,False,925
lirr211,lirr90,True,1250
lirr211,lirr94,False,325
lirr211,lirr94,True,325
lirr211,lirr99,False,325
lirr211,lirr99,True,325
lirr213,lirr100,False,600
lirr213,lirr100,True,600
lirr213,lirr102,False,725
lirr213,lirr102,True,1000
lirr213,lirr107,False,1025
lirr213,lirr107,True,1400
lirr213,lirr111,False,600
lirr213,lirr111,True,600
lirr213,lirr118,False,1025
lirr213,lirr118,True,1400
lirr213,lirr126,False,1650
lirr213,lirr126,True,1650
lirr213,lirr127,False,325
lirr213,lirr127,True,325
lirr213,lirr129,False,600
lirr213,lirr129,True,600
lirr213,lirr13,False,1650
lirr213,lirr13,True,1650
lirr213,lirr132,False,325
lirr213,lirr132,True,325
lirr213,lirr14,False,600
lirr213,lirr14,True,600
lirr213,lirr140,False,1000
lirr213,lirr140,True,1000
lirr213,lirr141,False,1650
lirr213,lirr141,True,1650
lirr213,lirr148,False,1025
lirr213,lirr148,True,1400
lirr213,lirr152,False,325
lirr213,lirr152,True,325
lirr213,lirr153,False,325
lirr213,lirr153,True,325
lirr213,lirr157,False,600
lirr213,lirr157,True,600
lirr213,lirr163,False,600
lirr213,lirr163,True,600
lirr213,lirr164,False,600
lirr213,lirr164,True,600
lirr213,lirr165,False,325
lirr213,lirr165,True,325
lirr213,lirr176,False,1650
lirr213,lirr176,True,1650
lirr213,lirr179,False,600
lirr213,lirr179,True,600
lirr213,lirr190,False,1650
lirr213,lirr190,True,1650
lirr213,lirr191,False,1650
lirr213,lirr191,True,1650
lirr213,lirr193,False,600
lirr213,lirr193,True,600
lirr213,lirr198,False,1000
lirr213,lirr198,True,1000
lirr213,lirr20,False,325
lirr213,lirr20,True,325
lirr213,lirr202,False,600
lirr213,lirr202,True,600
lirr213,lirr204,False,600
lirr213,lirr204,True,600
lirr213,lirr205,False,325
lirr213,lirr205,True,325
lirr213,lirr21,False,1000
lirr213,lirr21,True,1000
lirr213,lirr214,False,1025
lirr213,lirr214,True,1400
lirr213,lirr220,False,325
lirr213,lirr220,True,325
lirr213,lirr223,False,1000
lirr213,lirr223,True,1000
lirr213,lirr233,False,1650
lirr213,lirr233,True,1650
lirr213,lirr237,False,1025
lirr213,lirr237,True,1400
lirr213,lirr241,False,1025
lirr213,lirr241,True,1400
lirr213,lirr26,False,600
lirr213,lirr26,True,600
lirr213,lirr27,False,325
lirr213,lirr27,True,325
lirr213,lirr29,False,600
lirr213,lirr29,True,600
lirr213,lirr33,False,600
lirr213,lirr33,True,600
lirr213,lirr39,False,325
lirr213,lirr39,True,325
lirr213,lirr4,False,1650
lirr213,lirr4,True,1650
lirr213,lirr40,False,325
lirr213,lirr40,True,325
lirr213,lirr44,False,325
lirr213,lirr44,True,325
lirr213,lirr48,False,1650
lirr213,lirr48,True,1650
lirr213,lirr50,False,1025
lirr213,lirr50,True,1400
lirr213,lirr55,False,1025
lirr213,lirr55,True,1400
lirr213,lirr59,False,325
lirr213,lirr59,True,325
lirr213,lirr73,False,1650
lirr213,lirr73,True,1650
lirr213,lirr74,False,600
lirr213,lirr74,True,600
lirr213,lirr78,False,325
lirr213,lirr78,True,325
lirr213,lirr83,False,1650
lirr213,lirr83,True,1650
lirr213,lirr90,False,1025
lirr213,lirr90,True,1400
lirr213,lirr91,False,325
lirr213,lirr91,True,325
lirr213,lirr92,False,325
lirr213,lirr92,True,325
lirr214,lirr1,False,1025
lirr214,lirr1,True,1400
lirr214,lirr100,False,1425
lirr214,lirr100,True,1975
lirr214,lirr101,False,925
lirr214,lirr101,True,1250
lirr214,lirr102,False,775
lirr214,lirr102,True,1075
lirr214,lirr107,False,650
lirr214,lirr107,True,900
lirr214,lirr11,False,775
lirr214,lirr11,True,1075
lirr214,lirr111,False,1425
lirr214,lirr111,True,1975
lirr214,lirr113,False,1025
lirr214,lirr113,True,1400
lirr214,lirr114,False,925
lirr214,lirr114,True,1250
lirr214,lirr117,False,1200
lirr214,lirr117,True,1675
lirr214,lirr119,False,775
lirr214,lirr119,True,1075
lirr214,lirr120,False,775
lirr214,lirr120,True,1075
lirr214,lirr122,False,775
lirr214,lirr122,True,1075
lirr214,lirr123,False,1025
lirr214,lirr123,True,1400
lirr214,lirr124,False,925
lirr214,lirr124,True,1250
lirr214,lirr125,False,925
lirr214,lirr125,True,1250
lirr214,lirr126,False,2225
lirr214,lirr126,True,3050
lirr214,lirr127,False,925
lirr214,lirr127,True,1250
lirr214,lirr129,False,1425
lirr214,lirr129,True,1975
lirr214,lirr13,False,2225
lirr214,lirr13,True,3050
lirr214,lirr130,False,775
lirr214,lirr130,True,1075
lirr214,lirr131,False,925
lirr214,lirr131,True,1250
lirr214,lirr132,False,925
lirr214,lirr132,True,1250
lirr214,lirr135,False,1025
lirr214,lirr135,True,1400
lirr214,lirr136,False,1025
lirr214,lirr136,True,1400
lirr214,lirr14,False,1425
lirr214,lirr14,True,1975
lirr214,lirr140,False,1700
lirr214,lirr140,True,2350
lirr214,lirr141,False,2225
lirr214,lirr141,True,3050
lirr214,lirr142,False,925
lirr214,lirr142,True,1250
lirr214,lirr149,False,925
lirr214,lirr149,True,1250
lirr214,lirr152,False,925
lirr214,lirr152,True,1250
lirr214,lirr153,False,1200
lirr214,lirr153,True,1675
lirr214,lirr154,False,1025
lirr214,lirr154,True,1400
lirr214,lirr155,False,1025
lirr214,lirr155,True,1400
lirr214,lirr157,False,1425
lirr214,lirr157,True,1975
lirr214,lirr16,False,1025
lirr214,lirr16,True,1400
lirr214,lirr162,False,925
lirr214,lirr162,True,1250
lirr214,lirr163,False,1425
lirr214,lirr163,True,1975
lirr214,lirr164,False,1425
lirr214,lirr164,True,1975
lirr214,lirr165,False,1200
lirr214,lirr165,True,1675
lirr214,lirr171,False,925
lirr214,lirr171,True,1250
lirr214,lirr175,False,775
lirr214,lirr175,True,1075
lirr214,lirr176,False,2225
lirr214,lirr176,True,3050
lirr214,lirr179,False,1425
lirr214,lirr179,True,1975
lirr214,lirr180,False,775
lirr214,lirr180,True,1075
lirr214,lirr182,False,1025
lirr214,lirr182,True,1400
lirr214,lirr183,False,1025
lirr214,lirr183,True,1400
lirr214,lirr184,False,775
lirr214,lirr184,True,1075
lirr214,lirr185,False,1025
lirr214,lirr185,True,1400
lirr214,lirr187,False,1025
lirr214,lirr187,True,1400
lirr214,lirr190,False,2225
lirr214,lirr190,True,3050
lirr214,lirr191,False,2225
lirr214,lirr191,True,3050
lirr214,lirr193,False,1425
lirr214,lirr193,True,1975
lirr214,lirr195,False,925
lirr214,lirr195,True,1250
lirr214,lirr198,False,1700
lirr214,lirr198,True,2350
lirr214,lirr2,False,775
lirr214,lirr2,True,1075
lirr214,lirr20,False,1025
lirr214,lirr20,True,1400
lirr214,lirr202,False,1425
lirr214,lirr202,True,1975
lirr214,lirr204,False,1425
lirr214,lirr204,True,1975
lirr214,lirr205,False,1025
lirr214,lirr205,True,1400
lirr214,lirr21,False,1700
lirr214,lirr21,True,2350
lirr214,lirr211,False,925
lirr214,lirr211,True,1250
lirr214,lirr213,False,1025
lirr214,lirr213,True,1400
lirr214,lirr215,False,1025
lirr214,lirr215,True,1400
lirr214,lirr216,False,925
lirr214,lirr216,True,1250
lirr214,lirr217,False,925
lirr214,lirr217,True,1250
lirr214,lirr219,False,925
lirr214,lirr219,True,1250
lirr214,lirr220,False,1200
lirr214,lirr220,True,1675
lirr214,lirr223,False,1700
lirr214,lirr223,True,2350
lirr214,lirr225,False,1025
lirr214,lirr225,True,1400
lirr214,lirr226,False,1025
lirr214,lirr226,True,1400
lirr214,lirr23,False,925
lirr214,lirr23,True,1250
lirr214,lirr233,False,2225
lirr214,lirr233,True,3050
lirr214,lirr237,False,650
lirr214,lirr237,True,900
lirr214,lirr25,False,775
lirr214,lirr25,True,1075
lirr214,lirr26,False,1425
lirr214,lirr26,True,1975
lirr214,lirr27,False,1200
lirr214,lirr27,True,1675
lirr214,lirr29,False,1425
lirr214,lirr29,True,1975
lirr214,lirr31,False,1025
lirr214,lirr31,True,1400
lirr214,lirr32,False,925
lirr214,lirr32,True,1250
lirr214,lirr33,False,1425
lirr214,lirr33,True,1975
lirr214,lirr36,False,925
lirr214,lirr36,True,1250
lirr214,lirr38,False,1200
lirr214,lirr38,True,1675
lirr214,lirr39,False,1025
lirr214,lirr39,True,1400
lirr214,lirr4,False,2225
lirr214,lirr4,True,3050
lirr214,lirr40,False,1200
lirr214,lirr40,True,1675
lirr214,lirr42,False,775
lirr214,lirr42,True,1075
lirr214,lirr44,False,1200
lirr214,lirr44,True,1675
lirr214,lirr48,False,2225
lirr214,lirr48,True,3050
lirr214,lirr51,False,1025
lirr214,lirr51,True,1400
lirr214,lirr52,False,925
lirr214,lirr52,True,1250
lirr214,lirr55,False,650
lirr214,lirr55,True,900
lirr214,lirr56,False,775
lirr214,lirr56,True,1075
lirr214,lirr59,False,1025
lirr214,lirr59,True,1400
lirr214,lirr63,False,925
lirr214,lirr63,True,1250
lirr214,lirr64,False,1025
lirr214,lirr64,True,1400
lirr214,lirr65,False,925
lirr214,lirr65,True,1250
lirr214,lirr66,False,925
lirr214,lirr66,True,1250
lirr214,lirr67,False,1025
lirr214,lirr67,True,1400
lirr214,lirr68,False,925
lirr214,lirr68,True,1250
lirr214,lirr71,False,1025
lirr214,lirr71,True,1400
lirr214,lirr72,False,925
lirr214,lirr72,True,1250
lirr214,lirr73,False,2225
lirr214,lirr73,True,3050
lirr214,lirr74,False,1425
lirr214,lirr74,True,1975
lirr214,lirr76,False,1025
lirr214,lirr76,True,1400
lirr214,lirr77,False,1025
lirr214,lirr77,True,1400
lirr214,lirr78,False,1200
lirr214,lirr78,True,1675
lirr214,lirr8,False,1200
lirr214,lirr8,True,1675
lirr214,lirr83,False,2225
lirr214,lirr83,True,3050
lirr214,lirr84,False,925
lirr214,lirr84,True,1250
lirr214,lirr85,False,925
lirr214,lirr85,True,1250
lirr214,lirr89,False,775
lirr214,lirr89,True,1075
lirr214,lirr91,False,1200
lirr214,lirr91,True,1675
lirr214,lirr92,False,1025
lirr214,lirr92,True,1400
lirr214,lirr94,False,925
lirr214,lirr94,True,1250
lirr214,lirr99,False,1025
lirr214,lirr99,True,1400
lirr215,lirr100,False,600
lirr215,lirr100,True,600
lirr215,lirr102,False,725
lirr215,lirr102,True,1000
lirr215,lirr107,False,1025
lirr215,lirr107,True,1400
lirr215,lirr117,False,325
lirr215,lirr117,True,325
lirr215,lirr118,False,1025
lirr215,lirr118,True,1400
lirr215,lirr125,False,325
lirr215,lirr125,True,325
lirr215,lirr13,False,1650
lirr215,lirr13,True,1650
lirr215,lirr135,False,325
lirr215,lirr135,True,325
lirr215,lirr136,False,325
lirr215,lirr136,True,325
lirr215,lirr140,False,1000
lirr215,lirr140,True,1000
lirr215,lirr141,False,1650
lirr215,lirr141,True,1650
lirr215,lirr148,False,1025
lirr215,lirr148,True,1400
lirr215,lirr157,False,600
lirr215,lirr157,True,600
lirr215,lirr16,False,325
lirr215,lirr16,True,325
lirr215,lirr163,False,600
lirr215,lirr163,True,600
lirr215,lirr183,False,325
lirr215,lirr183,True,325
lirr215,lirr184,False,725
lirr215,lirr184,True,1000
lirr215,lirr187,False,325
lirr215,lirr187,True,325
lirr215,lirr191,False,1650
lirr215,lirr191,True,1650
lirr215,lirr198,False,1000
lirr215,lirr198,True,1000
lirr215,lirr204,False,600
lirr215,lirr204,True,600
lirr215,lirr21,False,1000
lirr215,lirr21,True,1000
lirr215,lirr211,False,325
lirr215,lirr211,True,325
lirr215,lirr214,False,1025
lirr215,lirr214,True,1400
lirr215,lirr225,False,325
lirr215,lirr225,True,325
lirr215,lirr226,False,325
lirr215,lirr226,True,325
lirr215,lirr233,False,1650
lirr215,lirr233,True,1650
lirr215,lirr237,False,1025
lirr215,lirr237,True,1400
lirr215,lirr241,False,1025
lirr215,lirr241,True,1400
lirr215,lirr26,False,600
lirr215,lirr26,True,600
lirr215,lirr27,False,325
lirr215,lirr27,True,325
lirr215,lirr38,False,325
lirr215,lirr38,True,325
lirr215,lirr4,False,1650
lirr215,lirr4,True,1650
lirr215,lirr48,False,1650
lirr215,lirr48,True,1650
lirr215,lirr50,False,1025
lirr215,lirr50,True,1400
lirr215,lirr55,False,1025
lirr215,lirr55,True,1400
lirr215,lirr64,False,325
lirr215,lirr64,True,325
lirr215,lirr74,False,600
lirr215,lirr74,True,600
lirr215,lirr8,False,325
lirr215,lirr8,True,325
lirr215,lirr83,False,1650
lirr215,lirr83,True,1650
lirr215,lirr90,False,1025
lirr215,lirr90,True,1400
lirr216,lirr102,False,600
lirr216,lirr102,True,825
lirr216,lirr107,False,925
lirr216,lirr107,True,1250
lirr216,lirr118,False,925
lirr216,lirr118,True,1250
lirr216,lirr119,False,600
lirr216,lirr119,True,825
lirr216,lirr122,False,600
lirr216,lirr122,True,825
lirr216,lirr124,False,325
lirr216,lirr124,True,325
lirr216,lirr142,False,325
lirr216,lirr142,True,325
lirr216,lirr148,False,925
lirr216,lirr148,True,1250
lirr216,lirr180,False,600
lirr216,lirr180,True,825
lirr216,lirr184,False,600
lirr216,lirr184,True,825
lirr216,lirr211,False,325
lirr216,lirr211,True,325
lirr216,lirr214,False,925
lirr216,lirr214,True,1250
lirr216,lirr219,False,325
lirr216,lirr219,True,325
lirr216,lirr237,False,925
lirr216,lirr237,True,1250
lirr216,lirr241,False,925
lirr216,lirr241,True,1250
lirr216,lirr50,False,925
lirr216,lirr50,True,1250
lirr216,lirr55,False,925
lirr216,lirr55,True,1250
lirr216,lirr85,False,325
lirr216,lirr85,True,325
lirr216,lirr90,False,925
lirr216,lirr90,True,1250
lirr217,lirr101,False,325
lirr217,lirr101,True,325
lirr217,lirr102,False,600
lirr217,lirr102,True,825
lirr217,lirr107,False,925
lirr217,lirr107,True,1250
lirr217,lirr114,False,325
lirr217,lirr114,True,325
lirr217,lirr118,False,925
lirr217,lirr118,True,1250
lirr217,lirr119,False,600
lirr217,lirr119,True,825
lirr217,lirr122,False,600
lirr217,lirr122,True,825
lirr217,lirr148,False,925
lirr217,lirr148,True,1250
lirr217,lirr180,False,600
lirr217,lirr180,True,825
lirr217,lirr184,False,600
lirr217,lirr184,True,825
lirr217,lirr211,False,325
lirr217,lirr211,True,325
lirr217,lirr214,False,925
lirr217,lirr214,True,1250
lirr217,lirr237,False,925
lirr217,lirr237,True,1250
lirr217,lirr241,False,925
lirr217,lirr241,True,1250
lirr217,lirr32,False,325
lirr217,lirr32,True,325
lirr217,lirr50,False,925
lirr217,lirr50,True,1250
lirr217,lirr55,False,925
lirr217,lirr55,True,1250
lirr217,lirr65,False,325
lirr217,lirr65,True,325
lirr217,lirr66,False,325
lirr217,lirr66,True,325
lirr217,lirr90,False,925
lirr217,lirr90,True,1250
lirr217,lirr94,False,325
lirr217,lirr94,True,325
lirr219,lirr102,False,600
lirr219,lirr102,True,825
lirr219,lirr107,False,925
lirr219,lirr107,True,1250
lirr219,lirr118,False,925
lirr219,lirr118,True,1250
lirr219,lirr119,False,600
lirr219,lirr119,True,825
lirr219,lirr122,False,600
lirr219,lirr122,True,825
lirr219,lirr124,False,325
lirr219,lirr124,True,325
lirr219,lirr142,False,325
lirr219,lirr142,True,325
lirr219,lirr148,False,925
lirr219,lirr148,True,1250
lirr219,lirr180,False,600
lirr219,lirr180,True,825
lirr219,lirr184,False,600
lirr219,lirr184,True,825
lirr219,lirr211,False,325
lirr219,lirr211,True,325
lirr219,lirr214,False,925
lirr219,lirr214,True,1250
lirr219,lirr216,False,325
lirr219,lirr216,True,325
lirr219,lirr237,False,925
lirr219,lirr237,True,1250
lirr219,lirr241,False,925
lirr219,lirr241,True,1250
lirr219,lirr50,False,925
lirr219,lirr50,True,1250
lirr219,lirr55,False,925
lirr219,lirr55,True,1250
lirr219,lirr85,False,325
lirr219,lirr85,True,325
lirr219,lirr90,False,925
lirr219,lirr90,True,1250
lirr220,lirr102,False,900
lirr220,lirr102,True,1225
lirr220,lirr107,False,1200
lirr220,lirr107,True,1675
lirr220,lirr118,False,1200
lirr220,lirr118,True,1675
lirr220,lirr126,False,1350
lirr220,lirr126,True,1350
lirr220,lirr127,False,600
lirr220,lirr127,True,600
lirr220,lirr129,False,325
lirr220,lirr129,True,325
lirr220,lirr132,False,600
lirr220,lirr132,True,600
lirr220,lirr148,False,1200
lirr220,lirr148,True,1675
lirr220,lirr152,False,600
lirr220,lirr152,True,600
lirr220,lirr165,False,325
lirr220,lirr165,True,325
lirr220,lirr176,False,1350
lirr220,lirr176,True,1350
lirr220,lirr179,False,325
lirr220,lirr179,True,325
lirr220,lirr190,False,1350
lirr220,lirr190,True,1350
lirr220,lirr20,False,325
lirr220,lirr20,True,325
lirr220,lirr213,False,325
lirr220,lirr213,True,325
lirr220,lirr214,False,1200
lirr220,lirr214,True,1675
lirr220,lirr223,False,750
lirr220,lirr223,True,750
lirr220,lirr237,False,1200
lirr220,lirr237,True,1675
lirr220,lirr241,False,1200
lirr220,lirr241,True,1675
lirr220,lirr29,False,325
lirr220,lirr29,True,325
lirr220,lirr33,False,325
lirr220,lirr33,True,325
lirr220,lirr39,False,325
lirr220,lirr39,True,325
lirr220,lirr44,False,325
lirr220,lirr44,True,325
lirr220,lirr50,False,1200
lirr220,lirr50,True,1675
lirr220,lirr55,False,1200
lirr220,lirr55,True,1675
lirr220,lirr59,False,325
lirr220,lirr59,True,325
lirr220,lirr63,False,600
lirr220,lirr63,True,600
lirr220,lirr73,False,1350
lirr220,lirr73,True,1350
lirr220,lirr90,False,1200
lirr220,lirr90,True,1675
lirr220,lirr92,False,325
lirr220,lirr92,True,325
lirr223,lirr102,False,1475
lirr223,lirr102,True,2025
lirr223,lirr107,False,1700
lirr223,lirr107,True,2350
lirr223,lirr118,False,1700
lirr223,lirr118,True,2350
lirr223,lirr126,False,650
lirr223,lirr126,True,650
lirr223,lirr127,False,1125
lirr223,lirr127,True,1125
lirr223,lirr129,False,325
lirr223,lirr129,True,325
lirr223,lirr132,False,1125
lirr223,lirr132,True,1125
lirr223,lirr148,False,1700
lirr223,lirr148,True,2350
lirr223,lirr152,False,1125
lirr223,lirr152,True,1125
lirr223,lirr165,False,750
lirr223,lirr165,True,750
lirr223,lirr176,False,650
lirr223,lirr176,True,650
lirr223,lirr179,False,325
lirr223,lirr179,True,325
lirr223,lirr190,False,650
lirr223,lirr190,True,650
lirr223,lirr20,False,1000
lirr223,lirr20,True,1000
lirr223,lirr213,False,1000
lirr223,lirr213,True,1000
lirr223,lirr214,False,1700
lirr223,lirr214,True,2350
lirr223,lirr220,False,750
lirr223,lirr220,True,750
lirr223,lirr237,False,1700
lirr223,lirr237,True,2350
lirr223,lirr241,False,1700
lirr223,lirr241,True,2350
lirr223,lirr29,False,325
lirr223,lirr29,True,325
lirr223,lirr33,False,325
lirr223,lirr33,True,325
lirr223,lirr39,False,1000
lirr223,lirr39,True,1000
lirr223,lirr44,False,750
lirr223,lirr44,True,750
lirr223,lirr50,False,1700
lirr223,lirr50,True,2350
lirr223,lirr55,False,1700
lirr223,lirr55,True,2350
lirr223,lirr59,False,1000
lirr223,lirr59,True,1000
lirr223,lirr63,False,1125
lirr223,lirr63,True,1125
lirr223,lirr73,False,650
lirr223,lirr73,True,650
lirr223,lirr90,False,1700
lirr223,lirr90,True,2350
lirr223,lirr92,False,1000
lirr223,lirr92,True,1000
lirr225,lirr100,False,600
lirr225,lirr100,True,600
lirr225,lirr102,False,725
lirr225,lirr102,True,1000
lirr225,lirr107,False,1025
lirr225,lirr107,True,1400
lirr225,lirr117,False,325
lirr225,lirr117,True,325
lirr225,lirr118,False,1025
lirr225,lirr118,True,1400
lirr225,lirr125,False,325
lirr225,lirr125,True,325
lirr225,lirr13,False,1650
lirr225,lirr13,True,1650
lirr225,lirr135,False,325
lirr225,lirr135,True,325
lirr225,lirr136,False,325
lirr225,lirr136,True,325
lirr225,lirr140,False,1000
lirr225,lirr140,True,1000
lirr225,lirr141,False,1650
lirr225,lirr141,True,1650
lirr225,lirr148,False,1025
lirr225,lirr148,True,1400
lirr225,lirr157,False,600
lirr225,lirr157,True,600
lirr225,lirr16,False,325
lirr225,lirr16,True,325
lirr225,lirr163,False,600
lirr225,lirr163,True,600
lirr225,lirr183,False,325
lirr225,lirr183,True,325
lirr225,lirr184,False,725
lirr225,lirr184,True,1000
lirr225,lirr187,False,325
lirr225,lirr187,True,325
lirr225,lirr191,False,1650
lirr225,lirr191,True,1650
lirr225,lirr198,False,1000
lirr225,lirr198,True,1000
lirr225,lirr204,False,600
lirr225,lirr204,True,600
lirr225,lirr21,False,1000
lirr225,lirr21,True,1000
lirr225,lirr211,False,325
lirr225,lirr211,True,325
lirr225,lirr214,False,1025
lirr225,lirr214,True,1400
lirr225,lirr215,False,325
lirr225,lirr215,True,325
lirr225,lirr226,False,325
lirr225,lirr226,True,325
lirr225,lirr233,False,1650
lirr225,lirr233,True,1650
lirr225,lirr237,False,1025
lirr225,lirr237,True,1400
lirr225,lirr241,False,1025
lirr225,lirr241,True,1400
lirr225,lirr26,False,600
lirr225,lirr26,True,600
lirr225,lirr27,False,325
lirr225,lirr27,True,325
lirr225,lirr38,False,325
lirr225,lirr38,True,325
lirr225,lirr4,False,1650
lirr225,lirr4,True,1650
lirr225,lirr48,False,1650
lirr225,lirr48,True,1650
lirr225,lirr50,False,1025
lirr225,lirr50,True,1400
lirr225,lirr55,False,1025
lirr225,lirr55,True,1400
lirr225,lirr64,False,325
lirr225,lirr64,True,325
lirr225,lirr74,False,600
lirr225,lirr74,True,600
lirr225,lirr8,False,325
lirr225,lirr8,True,325
lirr225,lirr83,False,1650
lirr225,lirr83,True,1650
lirr225,lirr90,False,1025
lirr225,lirr90,True,1400
lirr226,lirr100,False,600
lirr226,lirr100,True,600
lirr226,lirr102,False,725
lirr226,lirr102,True,1000
lirr226,lirr107,False,1025
lirr226,lirr107,True,1400
lirr226,lirr117,False,325
lirr226,lirr117,True,325
lirr226,lirr118,False,1025
lirr226,lirr118,True,1400
lirr226,lirr125,False,325
lirr226,lirr125,True,325
lirr226,lirr13,False,1650
lirr226,lirr13,True,1650
lirr226,lirr135,False,325
lirr226,lirr135,True,325
lirr226,lirr136,False,325
lirr226,lirr136,True,325
lirr226,lirr140,False,1000
lirr226,lirr140,True,1000
lirr226,lirr141,False,1650
lirr226,lirr141,True,1650
lirr226,lirr148,False,1025
lirr226,lirr148,True,1400
lirr226,lirr157,False,600
lirr226,lirr157,True,600
lirr226,lirr16,False,325
lirr226,lirr16,True,325
lirr226,lirr163,False,600
lirr226,lirr163,True,600
lirr226,lirr183,False,325
lirr226,lirr183,True,325
lirr226,lirr184,False,725
lirr226,lirr184,True,1000
lirr226,lirr187,False,325
lirr226,lirr187,True,325
lirr226,lirr191,False,1650
lirr226,lirr191,True,1650
lirr226,lirr198,False,1000
lirr226,lirr198,True,1000
lirr226,lirr204,False,600
lirr226,lirr204,True,600
lirr226,lirr21,False,1000
lirr226,lirr21,True,1000
lirr226,lirr211,False,325
lirr226,lirr211,True,325
lirr226,lirr214,False,1025
lirr226,lirr214,True,1400
lirr226,lirr215,False,325
lirr226,lirr215,True,325
lirr226,lirr225,False,325
lirr226,lirr225,True,325
lirr226,lirr233,False,1650
lirr226,lirr233,True,1650
lirr226,lirr237,False,1025
lirr226,lirr237,True,1400
lirr226,lirr241,False,1025
lirr226,lirr241,True,1400
lirr226,lirr26,False,600
lirr226,lirr26,True,600
lirr226,lirr27,False,325
lirr226,lirr27,True,325
lirr226,lirr38,False,325
lirr226,lirr38,True,325
lirr226,lirr4,False,1650
lirr226,lirr4,True,1650
lirr226,lirr48,False,1650
lirr226,lirr48,True,1650
lirr226,lirr50,False,1025
lirr226,lirr50,True,1400
lirr226,lirr55,False,1025
lirr226,lirr55,True,1400
lirr226,lirr64,False,325
lirr226,lirr64,True,325
lirr226,lirr74,False,600
lirr226,lirr74,True,600
lirr226,lirr8,False,325
lirr226,lirr8,True,325
lirr226,lirr83,False,1650
lirr226,lirr83,True,1650
lirr226,lirr90,False,1025
lirr226,lirr90,True,1400
lirr23,lirr100,False,750
lirr23,lirr100,True,750
lirr23,lirr102,False,600
lirr23,lirr102,True,825
lirr23,lirr107,False,925
lirr23,lirr107,True,1250
lirr23,lirr118,False,925
lirr23,lirr118,True,1250
lirr23,lirr13,False,1775
lirr23,lirr13,True,1775
lirr23,lirr140,False,1125
lirr23,lirr140,True,1125
lirr23,lirr141,False,1775
lirr23,lirr141,True,1775
lirr23,lirr148,False,925
lirr23,lirr148,True,1250
lirr23,lirr149,False,325
lirr23,lirr149,True,325
lirr23,lirr157,False,750
lirr23,lirr157,True,750
lirr23,lirr163,False,750
lirr23,lirr163,True,750
lirr23,lirr175,False,600
lirr23,lirr175,True,825
lirr23,lirr191,False,1775
lirr23,lirr191,True,1775
